timestamp,light (lux),temperature (deg C),relative humidity (%),humidex,,User Ratings,,Type,Average,Normalized,,Optimal Values,
7/4/2022 9:02:16,723.41,24,52,27.15415721,,,,,,,,,
7/4/2022 9:02:46,697.5,24,52,27.15415721,,,,,,,,,
7/4/2022 9:03:16,704.59,24,52,27.15415721,,,,,,,,,
7/4/2022 9:03:46,701.26,24,52,27.15415721,,,,,,,,,
7/4/2022 9:04:16,673.99,23,52,25.63619197,,,,,,,,,
7/4/2022 9:04:46,709.5,23,52,25.63619197,,,,,,,,,
7/4/2022 9:05:16,712.9,24,52,27.15415721,,,,,,,,,
7/4/2022 9:05:46,672.09,24,52,27.15415721,,,,,,,,,
7/4/2022 9:06:16,693.26,24,53,27.32260817,,,,,,,,,
7/4/2022 9:06:46,707.44,24,53,27.32260817,,,,,,,,,
7/4/2022 9:07:16,680.78,24,53,27.32260817,,,,,,,,,
7/4/2022 9:07:46,685.31,24,53,27.32260817,,,,,,,,,
7/4/2022 9:08:16,722.2,24,53,27.32260817,,,,,,,,,
7/4/2022 9:08:46,734.92,24,53,27.32260817,,,,,,,,,
7/4/2022 9:09:16,746.3,24,53,27.32260817,,,,,,,,,
7/4/2022 9:09:46,708.81,24,53,27.32260817,,,,,,,,,
7/4/2022 9:10:16,714.32,24,53,27.32260817,,,,,,,,,
7/4/2022 9:10:46,685.84,24,54,27.49109731,,,,,,,,,
7/4/2022 9:11:16,708.67,24,54,27.49109731,,,,,,,,,
7/4/2022 9:11:46,724.28,24,54,27.49109731,,,,,,,,,
7/4/2022 9:12:16,712.63,24,54,27.49109731,,,,,,,,,
7/4/2022 9:12:46,712.97,24,54,27.49109731,,,,,,,,,
7/4/2022 9:13:16,706.09,24,54,27.49109731,,,,,,,,,
7/4/2022 9:13:46,691.87,24,53,27.32260817,,,,,,,,,
7/4/2022 9:14:16,707.55,24,53,27.32260817,,,,,,,,,
7/4/2022 9:14:46,727.07,24,53,27.32260817,,,,,,,,,
7/4/2022 9:15:16,714.32,24,53,27.32260817,,,,,,,,,
7/4/2022 9:15:46,713.07,24,53,27.32260817,,,,,,,,,
7/4/2022 9:16:16,703.54,24,53,27.32260817,,,,,,,,,
7/4/2022 9:16:46,710.25,24,53,27.32260817,,,,,,,,,
7/4/2022 9:17:16,680.81,24,53,27.32260817,,,,,,,,,
7/4/2022 9:17:46,675.6,24,53,27.32260817,,,,,,,,,
7/4/2022 9:18:16,679.99,24,53,27.32260817,,,,,,,,,
7/4/2022 9:18:46,671.88,24,52,27.15415721,,,,,,,,,
7/4/2022 9:19:16,691.36,24,52,27.15415721,,,,,,,,,
7/4/2022 9:19:46,684.18,24,52,27.15415721,,,,,,,,,
7/4/2022 9:20:16,677.05,24,52,27.15415721,,,,,,,,,
7/4/2022 9:20:46,708.65,24,52,27.15415721,,,,,,,,,
7/4/2022 9:21:16,718.37,24,52,27.15415721,,,,,,,,,
7/4/2022 9:21:46,696.88,24,52,27.15415721,,,,,,,,,
7/4/2022 9:22:16,702.47,24,53,27.32260817,,,,,,,,,
7/4/2022 9:22:46,685.74,24,53,27.32260817,,,,,,,,,
7/4/2022 9:23:16,724.34,24,53,27.32260817,,,,,,,,,
7/4/2022 9:23:46,705.63,24,53,27.32260817,,,,,,,,,
7/4/2022 9:24:16,678.13,24,53,27.32260817,,,,,,,,,
7/4/2022 9:24:46,699.11,24,54,27.49109731,,,,,,,,,
7/4/2022 9:25:16,712.55,24,54,27.49109731,,,,,,,,,
7/4/2022 9:25:46,671.32,24,54,27.49109731,,,,,,,,,
7/4/2022 9:26:16,695.73,24,54,27.49109731,,,,,,,,,
7/4/2022 9:26:46,692.87,24,54,27.49109731,,,,,,,,,
7/4/2022 9:27:16,688.64,24,54,27.49109731,,,,,,,,,
7/4/2022 9:27:46,659.12,24,54,27.49109731,,,,,,,,,
7/4/2022 9:28:16,710.21,24,54,27.49109731,,,,,,,,,
7/4/2022 9:28:46,711.35,24,54,27.49109731,,,,,,,,,
7/4/2022 9:29:16,724.9,24,54,27.49109731,,,,,,,,,
7/4/2022 9:29:46,700.86,24,53,27.32260817,,,,,,,,,
7/4/2022 9:30:16,681.56,24,53,27.32260817,,,,,,,,,
7/4/2022 9:30:46,714.72,24,53,27.32260817,,,,,,,,,
7/4/2022 9:31:16,689.74,24,53,27.32260817,,,,,,,,,
7/4/2022 9:31:46,712.77,24,53,27.32260817,,,,,,,,,
7/4/2022 9:32:16,708.29,24,53,27.32260817,,,,,,,,,
7/4/2022 9:32:46,711.63,24,53,27.32260817,,,,,,,,,
7/4/2022 9:33:16,725.95,24,53,27.32260817,,,,,,,,,
7/4/2022 9:33:46,727.24,24,53,27.32260817,,,,,,,,,
7/4/2022 9:34:16,744.84,24,53,27.32260817,,,,,,,,,
7/4/2022 9:34:46,706.31,24,53,27.32260817,,,,,,,,,
7/4/2022 9:35:16,705.46,24,54,27.49109731,,,,,,,,,
7/4/2022 9:35:46,701.57,24,54,27.49109731,,,,,,,,,
7/4/2022 9:36:16,676.92,24,54,27.49109731,,,,,,,,,
7/4/2022 9:36:46,724.16,24,54,27.49109731,,,,,,,,,
7/4/2022 9:37:16,723.47,24,54,27.49109731,,,,,,,,,
7/4/2022 9:37:46,731.43,24,54,27.49109731,,,,,,,,,
7/4/2022 9:38:16,737.28,24,54,27.49109731,,,,,,,,,
7/4/2022 9:38:46,730.62,24,53,27.32260817,,,,,,,,,
7/4/2022 9:39:16,743.2,24,53,27.32260817,,,,,,,,,
7/4/2022 9:39:46,733.92,24,52,27.15415721,,,,,,,,,
7/4/2022 9:40:16,712.95,24,52,27.15415721,,,,,,,,,
7/4/2022 9:40:46,693.3,24,52,27.15415721,,,,,,,,,
7/4/2022 9:41:16,664.7,24,52,27.15415721,,,,,,,,,
7/4/2022 9:41:46,657.68,24,52,27.15415721,,,,,,,,,
7/4/2022 9:42:16,705.45,24,52,27.15415721,,,,,,,,,
7/4/2022 9:42:46,688.97,24,52,27.15415721,,,,,,,,,
7/4/2022 9:43:16,723.81,24,53,27.32260817,,,,,,,,,
7/4/2022 9:43:46,723.47,24,53,27.32260817,,,,,,,,,
7/4/2022 9:44:16,698.01,24,53,27.32260817,,,,,,,,,
7/4/2022 9:44:46,718.54,24,53,27.32260817,,,,,,,,,
7/4/2022 9:45:16,733.74,24,53,27.32260817,,,,,,,,,
7/4/2022 9:45:46,748.49,24,53,27.32260817,,,,,,,,,
7/4/2022 9:46:16,724.91,24,53,27.32260817,,,,,,,,,
7/4/2022 9:46:46,738.56,24,53,27.32260817,,,,,,,,,
7/4/2022 9:47:16,711.19,24,53,27.32260817,,,,,,,,,
7/4/2022 9:47:46,722.48,24,53,27.32260817,,,,,,,,,
7/4/2022 9:48:16,714.52,24,53,27.32260817,,,,,,,,,
7/4/2022 9:48:46,704.86,24,53,27.32260817,,,,,,,,,
7/4/2022 9:49:16,722.75,24,53,27.32260817,,,,,,,,,
7/4/2022 9:49:46,683.94,24,53,27.32260817,,,,,,,,,
7/4/2022 9:50:16,680.06,24,52,27.15415721,,,,,,,,,
7/4/2022 9:50:46,699.7,24,52,27.15415721,,,,,,,,,
